Order ID,Customer_Name,Category,Sub_Category,Sales,Quantity,Profit,City,State,Total_Amount,Order_Category
CA-2015-105627,Dana Kaydos,Technology,Phones,769.95,5,223.2855,Kenosha,Wisconsin,3849.75,High Value
CA-2016-145730,Chris Cortes,Furniture,Tables,637.896,3,-127.5792,San Antonio,Texas,1913.69,High Value
CA-2015-165624,Fred Harton,Office Supplies,Appliances,542.94,3,152.0232,Atlanta,Georgia,1628.82,High Value
CA-2014-154963,Anna Andreadi,Furniture,Chairs,853.93,5,0.0,Chester,Pennsylvania,4269.65,High Value
CA-2017-130764,Jack O'Briant,Furniture,Bookcases,556.665,5,6.549,San Francisco,California,2783.33,High Value
CA-2014-110786,Anthony Johnson,Technology,Machines,767.952,6,287.982,San Francisco,California,4607.71,High Value
US-2015-166520,Katrina Edelman,Technology,Accessories,599.9,10,191.968,New York City,New York,5999.0,High Value
CA-2014-122931,Suzanne McNair,Office Supplies,Storage,1801.632,6,-337.806,Philadelphia,Pennsylvania,10809.79,High Value
CA-2014-163034,Darren Koutras,Office Supplies,Storage,646.2,5,-8.0775,Chicago,Illinois,3231.0,High Value
CA-2015-124058,Lena Creighton,Furniture,Chairs,572.16,3,35.76,Oakland,California,1716.48,High Value
CA-2014-102673,Ken Heidel,Technology,Phones,978.84,9,110.1195,Charlotte,North Carolina,8809.56,High Value
CA-2015-156104,Nora Pelletier,Technology,Copiers,999.98,2,449.991,Indianapolis,Indiana,1999.96,High Value
US-2015-164308,Steve Carroll,Technology,Phones,821.94,6,213.7044,Broken Arrow,Oklahoma,4931.64,High Value
US-2014-156559,Lena Hernandez,Furniture,Bookcases,638.82,9,172.4814,Jonesboro,Arkansas,5749.38,High Value
CA-2015-102491,Katrina Willman,Technology,Machines,3080.0,7,1416.8,Florence,Kentucky,21560.0,High Value
CA-2015-102491,Katrina Willman,Technology,Phones,587.97,3,170.5113,Florence,Kentucky,1763.91,High Value
CA-2014-116904,Sanjit Chand,Office Supplies,Binders,9449.95,5,4630.4755,Minneapolis,Minnesota,47249.75,High Value
CA-2016-163573,Amy Cox,Office Supplies,Binders,1219.96,5,381.2375,Seattle,Washington,6099.8,High Value
CA-2014-127299,John Lee,Technology,Machines,2624.985,3,-944.9946,Charlotte,North Carolina,7874.96,High Value
CA-2017-105914,Paul Van Hugh,Office Supplies,Storage,1575.14,7,204.7682,Los Angeles,California,11025.98,High Value
CA-2017-115546,Amy Hunt,Technology,Phones,539.97,3,134.9925,New York City,New York,1619.91,High Value
CA-2015-163587,Emily Phan,Office Supplies,Binders,671.94,3,315.8118,Dover,New Hampshire,2015.82,High Value
CA-2014-128846,Roland Schwarz,Technology,Phones,629.95,5,163.787,Columbia,South Carolina,3149.75,High Value
CA-2017-166709,Hunter Lopez,Technology,Copiers,10499.97,3,5039.9856,Newark,Delaware,31499.91,High Value
CA-2015-150875,Heather Kirkland,Furniture,Tables,696.42,2,160.1766,Boise,Idaho,1392.84,High Value
CA-2015-143105,Matt Abelman,Technology,Copiers,799.984,2,249.995,New York City,New York,1599.97,High Value
CA-2014-145387,Anne McFarland,Furniture,Chairs,1604.9,5,481.47,Cranston,Rhode Island,8024.5,High Value
CA-2017-149881,Nick Crebassa,Technology,Machines,4799.984,2,359.9988,San Francisco,California,9599.97,High Value
CA-2017-117702,Lindsay Shagiari,Furniture,Furnishings,1049.2,5,272.792,Baltimore,Maryland,5246.0,High Value
CA-2016-157336,Shirley Jackson,Furniture,Chairs,751.92,4,150.384,Fairfield,Connecticut,3007.68,High Value
CA-2014-168130,Bill Shonely,Furniture,Chairs,887.103,7,177.4206,New York City,New York,6209.72,High Value
US-2016-131611,Emily Phan,Furniture,Tables,863.128,8,-160.2952,Houston,Texas,6905.02,High Value
US-2016-131611,Emily Phan,Furniture,Bookcases,956.6648,7,-225.0976,Houston,Texas,6696.65,High Value
US-2017-124821,Anne McFarland,Furniture,Tables,871.4,4,148.138,Seattle,Washington,3485.6,High Value
CA-2015-166975,Stefanie Holloman,Furniture,Furnishings,692.472,11,190.4298,Jackson,Tennessee,7617.19,High Value
US-2016-107440,Bill Shonely,Technology,Machines,9099.93,7,2365.9818,Lakewood,New Jersey,63699.51,High Value
CA-2014-103100,Adrian Barton,Office Supplies,Binders,1103.97,3,496.7865,Indianapolis,Indiana,3311.91,High Value
CA-2017-102407,Alyssa Tate,Furniture,Tables,896.328,9,22.4082,Los Angeles,California,8066.95,High Value
CA-2017-129021,Patrick O'Brill,Technology,Phones,4367.896,13,327.5922,Tallahassee,Florida,56782.65,High Value
CA-2014-125829,William Brown,Technology,Phones,666.344,7,66.6344,Los Angeles,California,4664.41,High Value
CA-2014-125829,William Brown,Furniture,Tables,573.728,4,-64.5444,Los Angeles,California,2294.91,High Value
CA-2017-130309,Giulietta Baptist,Office Supplies,Storage,544.38,3,157.8702,Arlington,Virginia,1633.14,High Value
CA-2017-105410,Natalie DeCherney,Technology,Phones,657.504,6,-131.5008,San Francisco,California,3945.02,High Value
CA-2016-120355,Magdelene Morse,Furniture,Chairs,631.782,2,140.396,New Rochelle,New York,1263.56,High Value
CA-2015-155600,Rose O'Brian,Office Supplies,Binders,1598.058,7,-1065.372,Clarksville,Tennessee,11186.41,High Value
CA-2017-162565,Ralph Ritter,Furniture,Chairs,520.464,2,-14.8704,Aurora,Illinois,1040.93,High Value
CA-2017-111332,Nat Carroll,Office Supplies,Storage,704.76,4,162.0948,Fargo,North Dakota,2819.04,High Value
CA-2014-166954,Beth Thompson,Furniture,Chairs,1487.04,5,148.704,San Gabriel,California,7435.2,High Value
US-2015-122784,Russell Applegate,Furniture,Bookcases,913.43,5,-52.196,Highland Park,Illinois,4567.15,High Value
CA-2017-111556,Carlos Daly,Technology,Phones,1259.97,3,327.5922,New York City,New York,3779.91,High Value
CA-2016-131737,Gary Zandusky,Office Supplies,Appliances,901.95,3,297.6435,Columbia,Maryland,2705.85,High Value
CA-2016-131737,Gary Zandusky,Furniture,Furnishings,971.5,5,252.59,Columbia,Maryland,4857.5,High Value
CA-2014-130624,Toby Braunhardt,Technology,Phones,617.97,3,160.6722,New York City,New York,1853.91,High Value
CA-2014-153983,Alan Hwang,Technology,Phones,575.92,2,71.99,San Francisco,California,1151.84,High Value
CA-2017-119452,Clay Ludtke,Furniture,Chairs,1805.88,6,523.7052,Tulsa,Oklahoma,10835.28,High Value
CA-2016-168893,Arthur Prichep,Furniture,Tables,842.94,3,160.1586,Henderson,Kentucky,2528.82,High Value
US-2016-111290,Dennis Kane,Office Supplies,Storage,965.85,5,135.219,Westland,Michigan,4829.25,High Value
CA-2016-147137,Anna Andreadi,Furniture,Bookcases,1279.165,5,225.735,San Francisco,California,6395.83,High Value
CA-2017-105851,Sanjit Engle,Office Supplies,Supplies,1332.496,2,-299.8116,Denver,Colorado,2664.99,High Value
CA-2014-150798,Joe Kamberova,Technology,Copiers,659.988,2,109.998,Columbus,Ohio,1319.98,High Value
CA-2014-150798,Joe Kamberova,Furniture,Chairs,909.72,6,-51.984,Columbus,Ohio,5458.32,High Value
CA-2017-112753,Craig Carreira,Furniture,Bookcases,917.9235,9,75.5937,Los Angeles,California,8261.31,High Value
CA-2017-155075,Giulietta Weimer,Office Supplies,Binders,631.176,4,-462.8624,Philadelphia,Pennsylvania,2524.7,High Value
US-2014-138247,Ben Ferrer,Technology,Phones,818.376,3,51.1485,Los Angeles,California,2455.13,High Value
CA-2017-107167,Neil Ducich,Office Supplies,Storage,1347.52,8,84.22,Jacksonville,Florida,10780.16,High Value
CA-2015-126557,Rob Lucas,Technology,Phones,537.544,7,53.7544,Chicago,Illinois,3762.81,High Value
CA-2015-126557,Rob Lucas,Technology,Phones,659.168,4,49.4376,Chicago,Illinois,2636.67,High Value
CA-2016-139395,Matthew Grinstein,Technology,Phones,657.93,7,184.2204,Jackson,Michigan,4605.51,High Value
US-2017-163790,Nancy Lomonaco,Office Supplies,Binders,590.352,6,206.6232,Danville,California,3542.11,High Value
CA-2016-129868,Mike Caudle,Furniture,Tables,902.712,3,33.8517,Los Angeles,California,2708.14,High Value
CA-2015-135020,Maxwell Schwartz,Office Supplies,Storage,535.41,3,160.623,Rochester,New York,1606.23,High Value
CA-2015-117800,Tracy Hopkins,Technology,Phones,589.9,2,147.475,Everett,Massachusetts,1179.8,High Value
CA-2015-117800,Tracy Hopkins,Furniture,Chairs,542.94,3,141.1644,Everett,Massachusetts,1628.82,High Value
CA-2017-145219,Robert Marley,Technology,Copiers,2879.952,6,1007.9832,Los Angeles,California,17279.71,High Value
CA-2015-130456,David Smith,Furniture,Bookcases,586.398,6,34.494,San Francisco,California,3518.39,High Value
CA-2016-102162,Jill Fjeld,Technology,Copiers,1599.92,8,751.9624,Newport News,Virginia,12799.36,High Value
CA-2017-130141,Helen Abelman,Furniture,Chairs,579.136,4,-28.9568,Fort Collins,Colorado,2316.54,High Value
CA-2015-147501,Corey-Lock,Technology,Machines,558.4,2,41.88,Seattle,Washington,1116.8,High Value
CA-2015-112130,Stewart Visinsky,Furniture,Chairs,844.116,6,-36.1764,Philadelphia,Pennsylvania,5064.7,High Value
US-2017-133200,Dorothy Badders,Furniture,Bookcases,623.4648,7,-119.1918,Fort Worth,Texas,4364.25,High Value
US-2017-133200,Dorothy Badders,Office Supplies,Storage,772.68,5,-57.951,Fort Worth,Texas,3863.4,High Value
CA-2016-133550,Ken Lonsdale,Technology,Phones,635.96,4,165.3496,Detroit,Michigan,2543.84,High Value
CA-2016-127698,Mike Vittorini,Technology,Phones,863.928,9,86.3928,Raleigh,North Carolina,7775.35,High Value
US-2015-138121,John Lee,Furniture,Chairs,546.66,9,136.665,Detroit,Michigan,4919.94,High Value
CA-2017-138149,William Brown,Office Supplies,Binders,895.92,5,302.373,Los Angeles,California,4479.6,High Value
CA-2017-143126,Corinna Mitchell,Furniture,Tables,521.96,2,88.7332,Seattle,Washington,1043.92,High Value
CA-2016-131968,Laurel Beltran,Office Supplies,Appliances,671.544,3,50.3658,Apopka,Florida,2014.63,High Value
CA-2014-119151,Mike Pelletier,Office Supplies,Storage,1117.92,4,55.896,New York City,New York,4471.68,High Value
CA-2016-120530,Dorris liebe,Furniture,Chairs,658.746,3,146.388,New York City,New York,1976.24,High Value
CA-2016-127649,Dionis Lloyd,Technology,Machines,837.6,3,62.82,Spokane,Washington,2512.8,High Value
CA-2014-121573,Speros Goranitis,Technology,Phones,783.96,4,219.5088,New York City,New York,3135.84,High Value
US-2014-167262,Amy Cox,Technology,Phones,742.336,8,83.5128,Avondale,Arizona,5938.69,High Value
CA-2014-159310,Steven Cartwright,Furniture,Chairs,683.144,4,0.0,Houston,Texas,2732.58,High Value
CA-2016-121370,Eugene Barchas,Technology,Copiers,1199.976,4,179.9964,Philadelphia,Pennsylvania,4799.9,High Value
CA-2014-107818,Marc Crier,Furniture,Chairs,975.92,5,121.99,Pasco,Washington,4879.6,High Value
CA-2016-101546,Grace Kelly,Office Supplies,Binders,1793.98,2,843.1706,Morristown,New Jersey,3587.96,High Value
CA-2014-138940,Gary Mitchum,Technology,Phones,758.352,6,265.4232,Austin,Texas,4550.11,High Value
CA-2017-122490,Ted Trevino,Furniture,Chairs,2404.704,6,150.294,Seattle,Washington,14428.22,High Value
CA-2017-122490,Ted Trevino,Office Supplies,Binders,563.024,11,190.0206,Seattle,Washington,6193.26,High Value
CA-2017-143567,Thomas Boland,Furniture,Chairs,975.92,4,292.776,Henderson,Kentucky,3903.68,High Value
CA-2017-143567,Thomas Boland,Technology,Accessories,2249.91,9,517.4793,Henderson,Kentucky,20249.19,High Value
CA-2016-163167,Randy Ferguson,Office Supplies,Storage,1126.02,3,56.301,Marietta,Georgia,3378.06,High Value
CA-2016-163167,Randy Ferguson,Office Supplies,Storage,1263.3,6,315.825,Marietta,Georgia,7579.8,High Value
CA-2016-135776,Edward Hooks,Office Supplies,Storage,1117.92,4,55.896,Seattle,Washington,4471.68,High Value
US-2014-161613,Matt Connell,Furniture,Chairs,674.058,3,-19.2588,Houston,Texas,2022.17,High Value
CA-2017-114055,Mick Hernandez,Office Supplies,Paper,629.1,6,301.968,Huntsville,Alabama,3774.6,High Value
CA-2017-143245,Alan Dominguez,Furniture,Chairs,897.15,3,251.202,Fairfield,Connecticut,2691.45,High Value
CA-2014-157147,Brian Dahlen,Office Supplies,Storage,1325.85,5,238.653,San Francisco,California,6629.25,High Value
CA-2015-156482,Ivan Liston,Furniture,Chairs,1268.82,9,266.4522,Wilmington,Delaware,11419.38,High Value
CA-2015-142202,Justin Ritter,Technology,Accessories,717.12,9,152.388,Jacksonville,Florida,6454.08,High Value
CA-2015-165050,Alan Hwang,Technology,Phones,773.94,6,224.4426,New York City,New York,4643.64,High Value
CA-2016-149279,Craig Leslie,Furniture,Chairs,1325.76,6,149.148,Colorado Springs,Colorado,7954.56,High Value
CA-2017-107321,Arthur Wiediger,Technology,Phones,689.408,4,77.5584,San Francisco,California,2757.63,High Value
US-2017-122714,Henry Goldwyn,Office Supplies,Binders,1889.99,5,-2929.4845,Chicago,Illinois,9449.95,High Value
CA-2015-158659,Steve Chapman,Office Supplies,Storage,714.3,5,207.147,Richmond,Indiana,3571.5,High Value
CA-2015-169796,Dean percer,Technology,Machines,2321.9,2,1114.512,New York City,New York,4643.8,High Value
CA-2015-102876,Lisa Ryan,Technology,Phones,791.964,6,-131.994,Philadelphia,Pennsylvania,4751.78,High Value
CA-2014-153850,Thea Hendricks,Technology,Phones,1502.376,4,-250.396,Toledo,Ohio,6009.5,High Value
CA-2014-127558,Shahid Shariari,Technology,Accessories,772.47,3,146.7693,Los Angeles,California,2317.41,High Value
CA-2016-133795,Jeremy Ellison,Technology,Accessories,772.47,3,146.7693,San Diego,California,2317.41,High Value
CA-2015-103954,Hallie Redmond,Furniture,Bookcases,687.4,5,48.118,Milwaukee,Wisconsin,3437.0,High Value
CA-2014-169803,Scott Cohen,Furniture,Tables,653.55,3,111.1035,Seattle,Washington,1960.65,High Value
CA-2015-136469,Todd Sumrall,Technology,Phones,716.0,2,193.32,Wilmington,Delaware,1432.0,High Value
CA-2016-158694,Arianne Irving,Office Supplies,Storage,720.76,4,187.3976,Los Angeles,California,2883.04,High Value
CA-2015-141243,Amy Hunt,Furniture,Bookcases,1352.3976,9,-437.5404,Dallas,Texas,12171.58,High Value
CA-2016-109722,Theone Pippenger,Technology,Phones,699.98,2,195.9944,Georgetown,Kentucky,1399.96,High Value
CA-2016-109722,Theone Pippenger,Office Supplies,Storage,584.82,9,70.1784,Georgetown,Kentucky,5263.38,High Value
CA-2017-142090,Shahid Collister,Furniture,Tables,1781.682,7,-653.2834,Burlington,North Carolina,12471.77,High Value
CA-2014-124478,Matt Abelman,Technology,Copiers,549.99,1,274.995,Trenton,Michigan,549.99,Regular
CA-2014-134572,Seth Vernon,Furniture,Tables,744.1,5,-95.67,Houston,Texas,3720.5,High Value
CA-2015-127173,Gene McClure,Technology,Machines,629.93,7,296.0671,Oceanside,New York,4409.51,High Value
CA-2014-160766,Darrin Martin,Technology,Machines,2799.96,4,1371.9804,New York City,New York,11199.84,High Value
CA-2014-160766,Darrin Martin,Office Supplies,Appliances,601.3,2,198.429,New York City,New York,1202.6,High Value
CA-2016-111213,Frank Preis,Furniture,Chairs,1317.492,6,292.776,New York City,New York,7904.95,High Value
CA-2017-128734,James Lanier,Furniture,Chairs,842.376,3,105.297,Chandler,Arizona,2527.13,High Value
CA-2014-141796,James Galang,Technology,Phones,1214.85,3,352.3065,Long Beach,New York,3644.55,High Value
CA-2017-163006,Gary Hansen,Technology,Phones,1001.584,2,125.198,Chicago,Illinois,2003.17,High Value
CA-2017-163006,Gary Hansen,Furniture,Chairs,569.058,3,-178.8468,Chicago,Illinois,1707.17,High Value
CA-2014-111192,Tom Stivers,Furniture,Bookcases,1367.84,8,259.8896,Seattle,Washington,10942.72,High Value
CA-2014-121006,Sam Craven,Furniture,Chairs,563.94,3,112.788,Midland,Michigan,1691.82,High Value
CA-2014-121006,Sam Craven,Office Supplies,Storage,535.41,3,160.623,Midland,Michigan,1606.23,High Value
CA-2016-122903,Laura Armstrong,Furniture,Chairs,3504.9,5,700.98,Detroit,Michigan,17524.5,High Value
CA-2015-134719,John Dryer,Office Supplies,Storage,1801.632,6,-337.806,Jacksonville,Florida,10809.79,High Value
US-2015-154389,Eugene Hildebrand,Technology,Phones,748.752,8,-162.2296,Philadelphia,Pennsylvania,5990.02,High Value
CA-2015-115567,Zuschuss Carroll,Furniture,Chairs,1516.2,7,394.212,Columbus,Indiana,10613.4,High Value
CA-2016-103982,Alex Avila,Office Supplies,Supplies,3930.072,3,-786.0144,Round Rock,Texas,11790.22,High Value
CA-2017-117401,Paul Prost,Office Supplies,Appliances,706.86,7,197.9208,Springfield,Missouri,4948.02,High Value
CA-2017-124436,Sue Ann Reed,Furniture,Tables,697.16,5,8.7145,Fresno,California,3485.8,High Value
CA-2014-115084,Luke Schmidt,Furniture,Chairs,605.34,6,145.2816,Texarkana,Arkansas,3632.04,High Value
CA-2015-162887,Stewart Visinsky,Furniture,Chairs,715.2,3,178.8,Burlington,Vermont,2145.6,High Value
CA-2014-146283,Kean Takahito,Furniture,Chairs,966.7,5,-13.81,Houston,Texas,4833.5,High Value
CA-2017-108791,Tony Molinari,Technology,Phones,543.92,8,135.98,Yonkers,New York,4351.36,High Value
CA-2016-113831,Anna H�berlin,Furniture,Tables,2275.5,10,386.835,Springfield,Virginia,22755.0,High Value
CA-2016-113831,Anna H�berlin,Technology,Accessories,1979.7,6,653.301,Springfield,Virginia,11878.2,High Value
CA-2017-131254,Nathan Cano,Office Supplies,Binders,1525.188,6,-2287.782,Houston,Texas,9151.13,High Value
US-2017-162558,Dean percer,Furniture,Tables,2314.116,7,-1002.7836,Knoxville,Tennessee,16198.81,High Value
CA-2015-146486,Dianna Vittorini,Technology,Accessories,899.95,5,53.997,Oceanside,New York,4499.75,High Value
CA-2017-108539,Steven Cartwright,Office Supplies,Storage,725.84,4,210.4936,Los Angeles,California,2903.36,High Value
CA-2017-100951,Noah Childs,Office Supplies,Storage,720.76,5,54.057,Dallas,Texas,3603.8,High Value
CA-2017-161410,Chris Cortes,Technology,Phones,545.916,14,72.7888,Philadelphia,Pennsylvania,7642.82,High Value
US-2014-123183,Georgia Rosenberg,Furniture,Bookcases,1025.88,6,235.9524,Wilmington,Delaware,6155.28,High Value
CA-2016-117681,Herbert Flentye,Furniture,Bookcases,556.665,5,6.549,Los Angeles,California,2783.33,High Value
CA-2016-153598,Neoma Murray,Technology,Accessories,1649.95,5,659.98,Los Angeles,California,8249.75,High Value
US-2016-108497,Marc Harrigan,Furniture,Bookcases,599.165,5,35.245,Los Angeles,California,2995.83,High Value
CA-2015-160171,Robert Marley,Office Supplies,Appliances,1640.7,5,459.396,Los Angeles,California,8203.5,High Value
CA-2016-167115,Evan Henry,Office Supplies,Binders,588.784,2,183.995,New York City,New York,1177.57,High Value
CA-2017-116680,Pete Kriz,Furniture,Tables,1478.272,8,92.392,San Francisco,California,11826.18,High Value
CA-2014-132451,Karen Ferguson,Furniture,Chairs,585.552,3,73.194,San Diego,California,1756.66,High Value
CA-2017-121741,Yoseph Carroll,Office Supplies,Storage,750.68,2,37.534,Fremont,Nebraska,1501.36,High Value
CA-2017-164378,Michelle Moray,Furniture,Chairs,664.146,6,88.5528,New York City,New York,3984.88,High Value
CA-2017-127782,Thea Hudgings,Technology,Phones,859.2,4,-186.16,Philadelphia,Pennsylvania,3436.8,High Value
US-2016-138408,Karen Carlisle,Technology,Accessories,1319.96,4,527.984,Huntsville,Alabama,5279.84,High Value
CA-2017-160885,Juliana Krohn,Technology,Phones,2479.96,4,743.988,Omaha,Nebraska,9919.84,High Value
US-2015-114741,Ivan Liston,Office Supplies,Storage,1325.85,5,238.653,North Las Vegas,Nevada,6629.25,High Value
CA-2017-133263,Jim Epp,Technology,Copiers,2999.95,5,1439.976,Atlanta,Georgia,14999.75,High Value
CA-2017-157966,Stephanie Ulpright,Technology,Copiers,959.984,2,335.9944,Chicago,Illinois,1919.97,High Value
CA-2017-105333,Victor Preis,Technology,Phones,546.06,3,163.818,New York City,New York,1638.18,High Value
CA-2015-142475,Bill Stewart,Office Supplies,Binders,590.352,6,206.6232,New York City,New York,3542.11,High Value
CA-2017-117198,Barry Gonzalez,Technology,Accessories,659.9,2,217.767,Monroe,Louisiana,1319.8,High Value
CA-2017-121027,Helen Wasserman,Technology,Accessories,843.9,2,371.316,Seattle,Washington,1687.8,High Value
CA-2017-121027,Helen Wasserman,Technology,Accessories,1496.16,9,224.424,Seattle,Washington,13465.44,High Value
CA-2016-158001,Jennifer Patt,Office Supplies,Appliances,1040.8,5,281.016,New York City,New York,5204.0,High Value
CA-2014-126683,Paul Prost,Furniture,Tables,2348.82,9,399.2994,Seattle,Washington,21139.38,High Value
US-2016-146066,Rick Bensley,Furniture,Tables,815.292,9,-339.705,Philadelphia,Pennsylvania,7337.63,High Value
CA-2014-127614,Natalie Fritzler,Furniture,Tables,1256.22,6,75.3732,Chesapeake,Virginia,7537.32,High Value
CA-2014-154893,Gary McGarr,Furniture,Chairs,1325.76,6,149.148,San Diego,California,7954.56,High Value
CA-2014-154893,Gary McGarr,Furniture,Chairs,572.16,3,35.76,San Diego,California,1716.48,High Value
CA-2017-142342,Anthony Johnson,Furniture,Bookcases,1194.165,5,210.735,Apple Valley,California,5970.83,High Value
CA-2016-108875,Craig Leslie,Office Supplies,Storage,511.056,9,-95.823,Aurora,Colorado,4599.5,High Value
CA-2014-164315,Rob Dowd,Technology,Phones,1049.93,7,293.9804,Athens,Georgia,7349.51,High Value
US-2015-138093,Kalyca Meade,Furniture,Chairs,542.94,3,141.1644,Baltimore,Maryland,1628.82,High Value
US-2015-160857,Natalie Webber,Technology,Copiers,2799.944,7,1014.9797,New York City,New York,19599.61,High Value
CA-2015-124107,Brian Moss,Technology,Accessories,619.95,5,111.591,Ann Arbor,Michigan,3099.75,High Value
CA-2015-103933,Dan Reichenbach,Technology,Accessories,899.91,9,395.9604,New York City,New York,8099.19,High Value
CA-2015-110548,Anna H�berlin,Technology,Phones,946.344,7,118.293,Houston,Texas,6624.41,High Value
CA-2017-117324,Jeremy Pistek,Office Supplies,Appliances,1089.75,3,305.13,Madison,Wisconsin,3269.25,High Value
CA-2017-143574,Dan Reichenbach,Furniture,Bookcases,638.82,9,185.2578,Milford,Connecticut,5749.38,High Value
US-2017-147886,Dave Hallsten,Technology,Machines,532.72,2,53.272,Fairfield,California,1065.44,High Value
US-2017-147886,Dave Hallsten,Office Supplies,Storage,795.48,7,7.9548,Fairfield,California,5568.36,High Value
CA-2016-118514,Liz Carlisle,Furniture,Chairs,866.4,4,225.264,Richmond,Kentucky,3465.6,High Value
CA-2014-163748,Hunter Glantz,Technology,Copiers,1999.96,5,624.9875,Fort Worth,Texas,9999.8,High Value
CA-2017-158169,Justin MacKendrick,Office Supplies,Appliances,542.94,3,152.0232,Lake Forest,California,1628.82,High Value
CA-2015-162047,Fred Hopkins,Furniture,Chairs,1448.82,10,209.274,Long Beach,New York,14488.2,High Value
CA-2015-103835,Shaun Chance,Office Supplies,Appliances,1158.12,4,335.8548,Los Angeles,California,4632.48,High Value
CA-2015-158939,Erin Ashbrook,Technology,Copiers,599.99,1,233.9961,Springfield,Missouri,599.99,Regular
CA-2016-142398,Beth Paige,Furniture,Chairs,638.288,7,-31.9144,Los Angeles,California,4468.02,High Value
CA-2014-124856,Lisa DeCherney,Office Supplies,Storage,1395.54,9,362.8404,New York City,New York,12559.86,High Value
CA-2014-123225,Michael Nguyen,Technology,Phones,575.968,4,43.1976,El Paso,Texas,2303.87,High Value
US-2015-163279,Justin Deggeller,Technology,Phones,1487.976,3,185.997,San Diego,California,4463.93,High Value
CA-2016-122063,Michael Moore,Furniture,Tables,581.96,2,104.7528,Richmond,Indiana,1163.92,High Value
CA-2015-111206,Roland Fjeld,Technology,Accessories,519.96,4,176.7864,San Diego,California,2079.84,High Value
CA-2015-126725,Brian Stugart,Office Supplies,Storage,777.21,7,54.4047,San Diego,California,5440.47,High Value
CA-2015-121783,Philisse Overcash,Office Supplies,Appliances,715.64,2,178.91,Roseville,Minnesota,1431.28,High Value
CA-2015-121783,Philisse Overcash,Office Supplies,Storage,795.51,3,143.1918,Roseville,Minnesota,2386.53,High Value
CA-2015-121783,Philisse Overcash,Technology,Copiers,549.99,1,274.995,Roseville,Minnesota,549.99,Regular
US-2014-117968,Ricardo Sperren,Furniture,Chairs,1133.35,5,294.671,Meriden,Connecticut,5666.75,High Value
CA-2016-152247,Michelle Arnett,Furniture,Chairs,1603.136,4,100.196,Cheyenne,Wyoming,6412.54,High Value
CA-2016-128223,Ed Braxton,Furniture,Tables,1293.488,7,80.843,Anaheim,California,9054.42,High Value
CA-2016-133935,Jane Waco,Furniture,Chairs,801.568,2,50.098,San Diego,California,1603.14,High Value
CA-2016-133935,Jane Waco,Furniture,Chairs,885.528,9,-99.6219,San Diego,California,7969.75,High Value
CA-2016-136301,Edward Hooks,Office Supplies,Supplies,4912.59,3,196.5036,San Francisco,California,14737.77,High Value
US-2015-126977,Peter Fuller,Furniture,Bookcases,4228.704,6,158.5764,New York City,New York,25372.22,High Value
US-2015-126977,Peter Fuller,Furniture,Bookcases,2003.92,5,-25.049,New York City,New York,10019.6,High Value
US-2015-126977,Peter Fuller,Technology,Accessories,659.9,2,217.767,New York City,New York,1319.8,High Value
CA-2017-150420,Giulietta Dortch,Technology,Accessories,1099.5,10,362.835,Bellingham,Washington,10995.0,High Value
US-2014-118997,Ruben Ausman,Furniture,Tables,1215.92,8,316.1392,Decatur,Alabama,9727.36,High Value
US-2017-169551,Rob Lucas,Technology,Phones,683.988,2,-113.998,Philadelphia,Pennsylvania,1367.98,High Value
US-2017-169551,Rob Lucas,Technology,Accessories,527.92,2,85.787,Philadelphia,Pennsylvania,1055.84,High Value
CA-2014-155796,Tom Stivers,Furniture,Bookcases,521.96,4,-250.5408,Reading,Pennsylvania,2087.84,High Value
CA-2016-127138,Dean Katz,Furniture,Chairs,770.352,3,77.0352,San Francisco,California,2311.06,High Value
CA-2014-140732,Matt Abelman,Technology,Phones,575.928,9,57.5928,Los Angeles,California,5183.35,High Value
CA-2017-116953,Susan Vittorini,Technology,Phones,552.0,10,34.5,Mesa,Arizona,5520.0,High Value
CA-2016-163776,Joy Smith,Furniture,Bookcases,504.9,5,126.225,Hattiesburg,Mississippi,2524.5,High Value
US-2017-163300,Erica Smith,Office Supplies,Binders,2357.488,7,884.058,Los Angeles,California,16502.42,High Value
CA-2015-135580,Clay Ludtke,Technology,Machines,2548.56,6,286.713,Los Angeles,California,15291.36,High Value
CA-2016-159016,Karen Ferguson,Technology,Phones,4158.912,8,363.9048,Los Angeles,California,33271.3,High Value
CA-2017-139717,Darrin Martin,Office Supplies,Appliances,646.272,8,64.6272,Lancaster,Ohio,5170.18,High Value
CA-2017-122364,Frank Atkinson,Technology,Phones,859.2,3,75.18,Los Angeles,California,2577.6,High Value
CA-2017-122364,Frank Atkinson,Technology,Machines,506.28,3,177.198,Los Angeles,California,1518.84,High Value
CA-2016-154662,Benjamin Farhat,Furniture,Tables,692.94,3,173.235,Minneapolis,Minnesota,2078.82,High Value
CA-2015-105571,Christine Phan,Office Supplies,Binders,1345.485,5,-1031.5385,Miami,Florida,6727.42,High Value
CA-2015-111780,Ralph Arnett,Technology,Copiers,1199.96,5,224.9925,San Diego,California,5999.8,High Value
CA-2017-166695,Chuck Clark,Furniture,Chairs,518.272,8,-97.176,Lakewood,California,4146.18,High Value
CA-2017-100111,Seth Vernon,Furniture,Chairs,2888.127,11,609.7157,New York City,New York,31769.4,High Value
CA-2017-100111,Seth Vernon,Technology,Phones,1299.66,2,350.9082,New York City,New York,2599.32,High Value
